Root alarm;Severity;Alarm ID;Name;NE Type;MO Name;Alarm Source;Occurred On (NT);Cleared On (NT);Acknowledged On (ST);Location Information;Additional Information;Acknowledged By;RRU Name;Log Serial Number;BBU Name;Equipment Alarm Serial Number;eNodeB ID;User Label;Maintenance Status
-;Major;26113;Base Station DC Power Supply Abnormal;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 17:01;27/08/2023 17:09;27/08/2023 17:09;Cabinet No.=0, Subrack No.=0, Slot No.=19, Input Voltage(O.1V)=424, Specific Problem=Undervoltage, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205417525;-;146638;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=181, Slot No.=0, RRU-1800-S1_RRU2;coBTS_Rades_ZI;27/08/2023 17:01;27/08/2023 17:01;27/08/2023 17:06;Cabinet No.=0, Subrack No.=181, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-1800-S1_RRU2, eNodeBId=45063;< System operator >;RRU-1800-S1_RRU2;205417526;coBTS_Rades_ZI;138481;45063;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Kabouti;coBTS_Kabouti;27/08/2023 17:01;27/08/2023 17:01;27/08/2023 17:04;Link No.=1, Server IP Address=172.27.159.14;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=AUTODID_20160615_e2c09f5c-3309-11e6-8000-ac853d937, Cumulative Duration(s)=90, eNodeBId=45642;< System operator >;-;205417534;coBTS_Kabouti;274320;45642;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;SIDI_NUIGUISE;SIDI_NUIGUISE;27/08/2023 17:01;27/08/2023 17:41;27/08/2023 17:44;Link No.=0, Server IP Address=172.27.159.46;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=43958;< System operator >;-;205417539;SIDI_NUIGUISE;7664;43958;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;SIDI_NUIGUISE;SIDI_NUIGUISE;27/08/2023 17:01;27/08/2023 17:41;27/08/2023 17:44;Link No.=1, Server IP Address=172.27.159.38;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=43958;< System operator >;-;205417540;SIDI_NUIGUISE;7665;43958;-;NORMAL
Correlative alarm;Major;21825;CSL Fault;GBTS;Naassen_01;ORDGU/Naassen_01;27/08/2023 17:02;27/08/2023 17:57;27/08/2023 17:57;Site Index=189, Site Name=Naassen_01;-;< System operator >;-;205417569;-;227265;-;-;NORMAL
Correlative alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Naassen_01_1, CellIndex=1891, CGI=60502019BD0A3;ORDGU/Naassen_01;27/08/2023 17:02;27/08/2023 17:59;27/08/2023 17:59;Site Index=189, Cell Index=1891, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=Naassen_01, Cell Name=Naassen_01_1, Cell CGI=605-02-19b-d0a3, Local Cell ID=10001891;-;< System operator >;-;205417570;-;227266;-;-;NORMAL
Correlative alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Naassen_01_2, CellIndex=1892, CGI=60502019BD0A4;ORDGU/Naassen_01;27/08/2023 17:02;27/08/2023 17:59;27/08/2023 17:59;Site Index=189, Cell Index=1892, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=Naassen_01, Cell Name=Naassen_01_2, Cell CGI=605-02-19b-d0a4, Local Cell ID=10001892;-;< System operator >;-;205417571;-;227267;-;-;NORMAL
Correlative alarm;Major;21801;GSM Cell out of Service;GBTS;LABEL=Naassen_01_3, CellIndex=1893, CGI=60502019BD0A5;ORDGU/Naassen_01;27/08/2023 17:02;27/08/2023 17:59;27/08/2023 17:59;Site Index=189, Cell Index=1893, Alarm Cause=Other causes, Site Type=eGBTS, Site Name=Naassen_01, Cell Name=Naassen_01_3, Cell CGI=605-02-19b-d0a5, Local Cell ID=10001893;-;< System operator >;-;205417572;-;227268;-;-;NORMAL
-;Major;25622;Mains Input Out of Range;GBTS;Ettahrir_nord;KSBBSC6910/Ettahrir_nord;27/08/2023 17:02;27/08/2023 17:05;27/08/2023 17:08;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Specific Problem=AC Undervoltage, Site No.=86, Site Type=BTS3900A GSM, Site Name=Ettahrir_nord;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=1fa983b6-5301-11e3-8000-00212856ed5a_HINCC;< System operator >;-;205417577;-;212344;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Ain_Mazen;coBTS_Ain_Mazen;27/08/2023 17:02;27/08/2023 17:07;27/08/2023 17:10;Link No.=0, Server IP Address=172.27.159.70;RAT_INFO=GU, AFFECTED_RAT=GU, DID=NULL, Cumulative Duration(s)=90;< System operator >;-;205417585;-;167194;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=85, Slot No.=0, RRU-1800-S3;coBTS_Cap_Blanc_Coh_OO;27/08/2023 17:01;27/08/2023 17:09;27/08/2023 17:12;Cabinet No.=0, Subrack No.=85, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-1800-S3, Cumulative Duration(s)=100, eNodeBId=41279;< System operator >;RRU-1800-S3;205417591;coBTS_Cap_Blanc_Coh_OO;73212;41279;-;NORMAL
-;Major;21392;Adjacent Node IP Address Ping Failure;BSC6910 UMTS;KSBRNC;KSBRNC;27/08/2023 17:02;27/08/2023 17:09;27/08/2023 17:09;Subrack No.=0, Slot No.=27, Adjacent Node IP Address=172.29.21.236, Number of Adjacent Node 1=546, Number of Adjacent Node 2=<NULL>, Number of Adjacent Node 3=<NULL>, Number of Adjacent Node 4=<NULL>, Number of Adjacent Node 5=<NULL>, Number of Adjacent Node 6=<NULL>, Number of Adjacent Node 7=<NULL>, Number of Adjacent Node 8=<NULL>, Interface Type of Adjacent Node 1=Iub, Interface Type of Adjacent Node 2=<NULL>, Interface Type of Adjacent Node 3=<NULL>, Interface Type of Adjacent Node 4=<NULL>, Interface Type of Adjacent Node 5=<NULL>, Interface Type of Adjacent Node 6=<NULL>, Interface Type of Adjacent Node 7=<NULL>, Interface Type of Adjacent Node 8=<NULL>, Additional Information=Name of Adjacent Node 1=3G_Sidi_Ali_Mekki_II, Name of Adj;acent Node 2=<NULL>, Name of Adjacent Node 3=<NULL>, Name of Adjacent Node 4=<NULL>, Name of Adjacent Node 5=<NULL>, Name of Adjacent Node 6=<NULL>, Name of Adjacent Node 7=<NULL>, Name of Adjacent Node 8=<NULL>;< System operator >;-;205417594;-;2380407;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6900 GSM;SCTP link No.=, Slot No.=, Subrack No.=, SCTP Link ID=5025;BIZBSC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;Subrack No.=0, Slot No.=1, Subsystem No.=7, SCTP Link ID=5025, SCTP Link No.=65535, Interface Type=Abis, BTS ID=138, BTS Name=Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205417607;-;178594;-;-;NORMAL
Root alarm;Minor;26564;RF Unit DC Input Power Failure;BTS3900;Cabinet No.=0, Subrack No.=84, Slot No.=0, RRU-2100-S3;coBTS_Rades_ZI;27/08/2023 17:02;27/08/2023 17:09;27/08/2023 17:14;Cabinet No.=0, Subrack No.=84, Slot No.=0, Board Type=MRRU;RAT_INFO=GUL, AFFECTED_RAT=UL, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-2100-S3, eNodeBId=45063;< System operator >;RRU-2100-S3;205417608;coBTS_Rades_ZI;138487;45063;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=992;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;Subrack No.=0, Slot No.=27, SCTP Link ID=992, Interface Type=Iub, RNC ID=13, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205417618;-;2380409;-;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 17:01;27/08/2023 17:12;27/08/2023 17:15;NodeB Function Name=3G_Rades_ZI, Local Cell ID=100633, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205417624;coBTS_Rades_ZI;138492;45063;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 17:01;27/08/2023 17:12;27/08/2023 17:15;NodeB Function Name=3G_Rades_ZI, Local Cell ID=100636, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205417625;coBTS_Rades_ZI;138493;45063;-;NORMAL
Correlative alarm;Major;22214;NodeB Unavailable;BSC6900 GU;NodeB Name=3G_Naassen_01;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, NodeB ID=341, NodeB Name=3G_Naassen_01, Alarm Cause=Port of the NodeB unavailable.;-;< System operator >;-;205417638;-;227274;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_1, CellID=3411;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=3411, Cell Name=3G_Naassen_01_1, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=103411, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417639;-;227275;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_2, CellID=3412;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=3412, Cell Name=3G_Naassen_01_2, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=103412, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417640;-;227276;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_3, CellID=3413;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=3413, Cell Name=3G_Naassen_01_3, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=103413, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417641;-;227277;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_4, CellID=3414;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=3414, Cell Name=3G_Naassen_01_4, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=103414, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417642;-;227278;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_5, CellID=3415;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=3415, Cell Name=3G_Naassen_01_5, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=103415, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417643;-;227279;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_6, CellID=3416;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=3416, Cell Name=3G_Naassen_01_6, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=103416, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417644;-;227280;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_U900_1, CellID=53417;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=53417, Cell Name=3G_Naassen_01_U900_1, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=153417, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417645;-;227281;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_U900_2, CellID=53418;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=53418, Cell Name=3G_Naassen_01_U900_2, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=153418, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417646;-;227282;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6900 GU;Label=3G_Naassen_01_U900_3, CellID=53419;ORDGU;27/08/2023 17:00;27/08/2023 17:57;27/08/2023 17:57;Subrack No.=4, Slot No.=3, Subsystem No.=1, RNC ID=4, Cell ID=53419, Cell Name=3G_Naassen_01_U900_3, NodeB ID=341, NodeB Name=3G_Naassen_01, Local Cell ID=153419, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417647;-;227283;-;-;NORMAL
Root alarm;Minor;21541;SCTP Link Fault;BSC6910 UMTS;SCTP Link ID=991;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;Subrack No.=0, Slot No.=27, SCTP Link ID=991, Interface Type=Iub, RNC ID=13, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Alarm Cause=peer abort uncertainly;-;< System operator >;-;205417652;-;2380412;-;-;NORMAL
Root alarm;Minor;26263;IP Clock Link Failure;BTS3900;coBTS_Mdeina;coBTS_Mdeina;27/08/2023 17:02;27/08/2023 17:03;27/08/2023 17:06;Link No.=0, Server IP Address=172.27.159.86;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=90, eNodeBId=43837;< System operator >;-;205417667;coBTS_Mdeina;71173;43837;-;NORMAL
Root alarm;Major;28203;Local Cell Unusable;BTS3900;coBTS_Rades_ZI;coBTS_Rades_ZI;27/08/2023 17:02;27/08/2023 17:03;27/08/2023 17:06;NodeB Function Name=3G_Rades_ZI, Local Cell ID=150638, Specific Problem=RF Board Unavailable;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205417671;coBTS_Rades_ZI;138495;45063;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=70, Slot No.=0, RRU-800-S1;coBTS_Cap_Blanc_Coh_OO;27/08/2023 17:02;27/08/2023 17:03;27/08/2023 17:06;Cabinet No.=0, Subrack No.=70, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S1, Cumulative Duration(s)=100, eNodeBId=41279;< System operator >;RRU-800-S1;205417677;coBTS_Cap_Blanc_Coh_OO;73216;41279;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=74, Slot No.=0, RRU-800-S3;coBTS_Cap_Blanc_Coh_OO;27/08/2023 17:02;27/08/2023 17:09;27/08/2023 17:12;Cabinet No.=0, Subrack No.=74, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=NULL, RF Unit Name=RRU-800-S3, Cumulative Duration(s)=100, eNodeBId=41279;< System operator >;RRU-800-S3;205417683;coBTS_Cap_Blanc_Coh_OO;73217;41279;-;NORMAL
-;Major;21605;Path Configuration Error;BSC6900 GU;SRN=3, SN=1, BT=SPUB, SSN=0;ORDGU;27/08/2023 17:03;27/08/2023 17:18;27/08/2023 17:18;Subrack No=3, Slot No=1, Subsystem No=0, Interface Type=Iub Interface, Adjacent Node ID=424, Additional Information=<NULL>;-;< System operator >;-;205417685;-;227284;-;-;NORMAL
-;Critical;301;NE Is Disconnected;OSS;coBTS_Naassen_01;OSS;27/08/2023 17:03;27/08/2023 17:57;27/08/2023 17:57;neName=coBTS_Naassen_01, neIP=172.28.24.132, neBackupIP=NULL, NE error port=6007, NE error code=N/A, Error message=Power supply state may be abnormal, Mediation partition=MediationService0305, OMC IP=172.31.38.70;NE error port=6007, NE error code=N/A, Error message=Port handshake timed out, Mediation partition=MediationService0305, OMC IP=172.31.38.70, eNodeBId=45341;< System operator >;-;205417687;-;1;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=62, Slot No.=0, RRU-900-S2;coBTS_Rades_ZI;27/08/2023 17:02;27/08/2023 17:03;27/08/2023 17:06;Cabinet No.=0, Subrack No.=62, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=U, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-900-S2, Cumulative Duration(s)=100, eNodeBId=45063;< System operator >;RRU-900-S2;205417691;coBTS_Rades_ZI;138497;45063;-;NORMAL
-;Major;26235;RF Unit Maintenance Link Failure;GBTS;Rades_ZI_GSM_DCS;BNABSC/Rades_ZI_GSM_DCS;27/08/2023 17:02;27/08/2023 17:03;27/08/2023 17:06;Cabinet No.=0, Subrack No.=62, Slot No.=0, Board Type=MRRU, Site No.=79, Site Type=BTS3900 GSM, Site Name=Rades_ZI_GSM_DCS;RAT_INFO=GUL, AFFECTED_RAT=G, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=0-62-0;< System operator >;-;205417695;-;146640;-;-;NORMAL
Root alarm;Major;26235;RF Unit Maintenance Link Failure;BTS3900;Cabinet No.=0, Subrack No.=74, Slot No.=0, RRU-800-S3;coBTS_Rades_ZI;27/08/2023 17:03;27/08/2023 17:09;27/08/2023 17:12;Cabinet No.=0, Subrack No.=74, Slot No.=0, Board Type=MRRU, Specific Problem=Other;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, RF Unit Name=RRU-800-S3, Cumulative Duration(s)=100, eNodeBId=45063;< System operator >;RRU-800-S3;205417707;coBTS_Rades_ZI;138503;45063;-;NORMAL
-;Major;22209;UMTS Cell Common Channel Reconfiguration Failed;BSC6900 GU;Label=3G_Rades_Port_II_1, CellID=6411;ORDGU;27/08/2023 17:03;27/08/2023 17:04;27/08/2023 17:04;Subrack No.=3, Slot No.=5, Subsystem No.=1, RNC ID=4, Cell ID=6411, Cell Name=3G_Rades_Port_II_1, Common physical channel ID=8, NodeB ID=641, NodeB Name=3G_Rades_Port_II, Local Cell ID=106411, Alarm Cause=NodeB no answer;-;< System operator >;-;205417709;-;227288;-;-;NORMAL
Root alarm;Major;25622;Mains Input Out of Range;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;coBTS_Ettahrir_nord;27/08/2023 17:03;27/08/2023 17:05;27/08/2023 17:08;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=1fa983b6-5301-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=40, eNodeBId=45393;< System operator >;-;205417711;coBTS_Ettahrir_nord;6043;45393;-;NORMAL
-;Major;20271;Statistical Alarm;BSC6900 GSM;BNABSC;BNABSC;27/08/2023 17:03;27/08/2023 17:15;27/08/2023 17:15;Intermittent Alarm=(Alarm ID=21541,Alarm name=SCTP Link Fault,Subrack No.=2,Slot No.=2,Subsystem No.=2,SCTP Link ID=74,SCTP Link No.=65535,Interface Type=Abis,BTS ID=201,BTS Name=Rades_Port_II,Alarm Cause=peer abort uncertainly), Total Number of Fault=3, Total Fault Duration=3;-;< System operator >;-;205417716;-;146643;-;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 17:03;27/08/2023 17:04;27/08/2023 17:04;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=2, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205417730;-;227289;-;-;NORMAL
Root alarm;Major;29240;Cell Unavailable;BTS3900;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=11, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_1, Cell FDD TDD indication=CELL_FDD;coBTS_Rades_ZI;27/08/2023 17:03;27/08/2023 17:04;27/08/2023 17:04;eNodeB Function Name=4G_Rades_ZI_GSM_DCS, Local Cell ID=11, Cell FDD TDD indication=FDD, NB-IoT Cell Flag=FALSE, Cell Name=4G_Rades_ZI_GSM_DCS_e1800_1, eNodeB ID=45063, Cell ID=11, Specific Problem=RF Power OFF;RAT_INFO=GUL, AFFECTED_RAT=L, DID=3d88e8ca-52fe-11e3-8000-00212856ed5a_HINCC, Cumulative Duration(s)=90, eNodeBId=45063;< System operator >;-;205417732;coBTS_Rades_ZI;138506;45063;-;NORMAL
Root alarm;Major;21581;Path Fault;BSC6900 GU;SRN=3, SN=5, BT=SPUB, SSN=0;ORDGU;27/08/2023 17:03;27/08/2023 17:04;27/08/2023 17:04;Subrack No.=3, Slot No.=5, Subsystem No.=0, Adjacent Node ID=926, Path ID=4, Path Transport Type=IP, Alarm Cause=Ping failure, Interface Type=Iub, NodeB ID=641, NodeB Name=3G_Rades_Port_II;-;< System operator >;-;205417733;-;227290;-;-;NORMAL
Root alarm;Major;25622;Mains Input Out of Range;BTS3900;Board Type=PMU, Cabinet No.=0, Subrack No.=7, Slot No.=0;CT_AGUERBA;27/08/2023 17:03;27/08/2023 17:04;27/08/2023 17:07;Cabinet No.=0, Subrack No.=7, Slot No.=0, Board Type=PMU, Manager Cabinet No.=0, Manager Subrack No.=0, Specific Problem=AC Undervoltage;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, Cumulative Duration(s)=40, eNodeBId=41441;< System operator >;-;205417736;CT_AGUERBA;58924;41441;-;NORMAL
Correlative alarm;Major;21825;CSL Fault;GBTS;Sidi_Ali_Mekki_II;BIZBSC/Sidi_Ali_Mekki_II;27/08/2023 17:03;27/08/2023 17:08;27/08/2023 17:08;Site Index=138, Site Name=Sidi_Ali_Mekki_II;-;< System operator >;-;205417758;-;178595;-;-;NORMAL
-;Major;65033;Air Conditioner;BTS3900;coBTS_OUZJA;coBTS_OUZJA;27/08/2023 17:04;27/08/2023 17:04;27/08/2023 17:04;Cabinet No.=0, Subrack No.=0, Slot No.=19, Port No.=0, Board Type=UPEU, Manager Cabinet No.=NULL, Manager Subrack No.=NULL, User Label=NULL;RAT_INFO=GUL, AFFECTED_RAT=GUL, DID=NULL, eNodeBId=41218;< System operator >;-;205417769;coBTS_OUZJA;36926;41218;-;NORMAL
Correlative alarm;Major;22214;NodeB Unavailable;BSC6910 UMTS;NodeB Name=3G_Sidi_Ali_Mekki_II, LogicRNCID=13;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;NodeB ID=6296, RNC ID=13, NodeB Name=3G_Sidi_Ali_Mekki_II, Alarm Cause=Port of the NodeB unavailable;-;< System operator >;-;205417776;-;2380422;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6910 UMTS;Label=3G_Sidi_Ali_Mekki_II_1, CellID=62961, LogicRNCID=13;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;RNC ID=13, Cell ID=62961, Cell Name=3G_Sidi_Ali_Mekki_II_1, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Local Cell ID=162961, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417777;-;2380423;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6910 UMTS;Label=3G_Sidi_Ali_Mekki_II_2, CellID=62962, LogicRNCID=13;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;RNC ID=13, Cell ID=62962, Cell Name=3G_Sidi_Ali_Mekki_II_2, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Local Cell ID=162962, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417778;-;2380424;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6910 UMTS;Label=3G_Sidi_Ali_Mekki_II_3, CellID=62963, LogicRNCID=13;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;RNC ID=13, Cell ID=62963, Cell Name=3G_Sidi_Ali_Mekki_II_3, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Local Cell ID=162963, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417779;-;2380425;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6910 UMTS;Label=3G_Sidi_Ali_Mekki_II_4, CellID=62964, LogicRNCID=13;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;RNC ID=13, Cell ID=62964, Cell Name=3G_Sidi_Ali_Mekki_II_4, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Local Cell ID=162964, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417780;-;2380426;-;-;NORMAL
Correlative alarm;Major;22202;UMTS Cell Unavailable;BSC6910 UMTS;Label=3G_Sidi_Ali_Mekki_II_5, CellID=62965, LogicRNCID=13;KSBRNC;27/08/2023 17:02;27/08/2023 17:08;27/08/2023 17:08;RNC ID=13, Cell ID=62965, Cell Name=3G_Sidi_Ali_Mekki_II_5, NodeB ID=6296, NodeB Name=3G_Sidi_Ali_Mekki_II, Local Cell ID=162965, Alarm Cause=NCP/CCP failure.;-;< System operator >;-;205417781;-;2380427;-;-;NORMAL
